Start Date,MEURVDD LX Equity,FFSOUYE LX Equity,RUSLCEX NA Equity,FSGLEVI ID Equity,MEREUDE LX Equity,FIEMYAE LX Equity,UBLCOUQ LX Equity,MORIUSE LX Equity,TRPGEMQ LX Equity,ITV LN Equity,LANSNA 0 10/25/2022 Corp,ACMBEVI LX Equity,MONESEU ID Equity,RRTL GY Equity,LGF/A US Equity,RSSEEFE LX Equity,INRG LN Equity,COMGREA ID Equity,VHYD LN Equity,CIT IM Equity,TCMAF NA Equity,FLEINDI LX Equity
2008-06-06,39.860001,,,,72.489998,,,42.45,,59.1,,13.43,,81.54,9.83,,1535.3001,9.87,,,19.44,67.22
2008-06-09,39.52,,,,71.93,,,41.5,,56.3,,13.43,,81.54,9.84,,1508.65,9.83,,,18.95,65.26
2008-06-10,39.18,,,,71.389999,,,40.89,,57.1,,13.29,,81.54,10.06,,1472,9.79,,,18.64,63.89
2008-06-11,38.77,,,,70.550003,,,40.9,,55.3,,12.94,,81.54,9.81,,1459.73,9.71,,,18.64,65.85
2008-06-12,38.650002,,,,70.559998,,,40.73,,57.3,,13.08,,81.54,9.86,,1479.97,9.67,,,18.84,65.95
2008-06-13,38.580002,,,,70.510002,,,40.67,,57.5,,13.28,,81.54,9.83,,1479.15,9.67,,,19.02,65.45
2008-06-16,38.52,,,,70.419998,,,41.13,,56,,13.24,,81.54,10.23,,1509.74,9.61,,,19.46,66.24
2008-06-17,39.029999,,,,71.419998,,,41.96,,55.8,,13.27,,81.54,10.2,,1564.52,9.62,,,18.74,67.97
2008-06-18,38.32,,,,70.32,,,41.53,,53.1,,13.02,,81.54,10.47,,1519.1701,9.58,,,18.69,66.72
2008-06-19,38.32,,,,70.370003,,,41.2,,51.5,,12.98,,81.54,10.54,,1525.49,9.52,,,18.56,64.93
2008-06-20,37.459999,,,,68.790001,,,40.94,,50.6,,12.64,,81.54,10.65,,1512.2901,9.32,,,18.45,62.82
2008-06-23,37.459999,,,,68.790001,,,40.94,,50.7,,12.64,,81.54,10.38,,1515.51,9.32,,,18.33,61.66
2008-06-24,37.16,,,,68.110001,,,39.93,,50.3,,12.56,,81.54,10.44,,1498.3001,9.22,,,18.25,60.94
2008-06-25,37.630001,,,,68.639999,,,40.17,,52.4,,12.72,,81.54,10.68,,1510.97,9.34,,,18.19,61.62
2008-06-26,37.060001,,,,67.860001,,,39.56,,48.5,,12.29,,81.54,10.42,,1470.3299,9.17,,,18.25,62.14
2008-06-27,36.919998,,,,67.68,,,38.89,,47.5,,12.31,,81.54,10.24,,1439.74,9.08,,,17.8,59.52
2008-06-30,37.09,,,,68,,,38.65,,44.7,,12.32,,81.54,10.36,,1435.88,9.14,,,17.68,57.65
2008-07-01,36.610001,,,,66.830002,,,37.98,,42.6,,12.13,,81.54,10.08,,1401.0501,9.05,,,17.78,55.31
2008-07-02,36.790001,,,,67.059998,,,38.52,,40,,11.86,,81.54,10.03,,1365.36,8.9,,,18.15,58.71
2008-07-03,36.470001,,,,66.529999,,,36.91,,41.1,,12.13,,81.54,10,,1358.0799,8.95,,,17.83,55.99
2008-07-04,36.18,,,,66.099998,,,37.12,,42.6,,12,,81.54,10,,1361.22,8.86,,,17.83,57.94
2008-07-07,36.52,,,,66.669998,,,37.72,,41.6,,11.99,,81.54,9.91,,1392.62,8.93,,,17.5,58.18
2008-07-08,36.099998,,,,66.019997,,,36.74,,40.1,,12.08,,81.54,10.04,,1360.4399,8.91,,,17.28,57.87
2008-07-09,36.560001,,,,66.75,,,37.76,,43,,11.96,,81.54,9.8,,1392.3299,9.03,,,17.28,60.71
2008-07-10,36.080002,,,,65.870003,,,36.65,,40.1,,12.02,,81.54,9.71,,1374.37,8.84,,,17.59,60.69
2008-07-11,35.540001,,,,65.160004,,,36.68,,38.3,,11.66,,81.54,9.58,,1366.1801,8.62,,,17.4,58.99
2008-07-14,35.27,,,,64.949997,,,36.42,,42.9,,11.6,,81.54,9.56,,1391.4101,8.67,,,17.27,58.01
2008-07-15,34.18,,,,63.119999,,,35.17,,40.5,,11.39,,60,9.46,,1351.22,8.58,,,17.35,54.78
2008-07-16,34.119999,,,,63.16,,,35.54,,41.2,,11.63,,60,9.63,,1390.65,8.72,,,17.32,54.57
2008-07-17,35.23,,,,64.830002,,,36.53,,45,,11.92,,60,9.59,,1410.38,8.86,,,17.04,57.15
2008-07-18,35.540001,,,,65.279999,,,36.15,,46.6,,12.1,,60,9.66,,1405.7099,8.84,,,17.35,59.84
2008-07-21,36.119999,,,,66.239998,,,36.4,,47,,12.15,,60,9.6,,1424.73,8.85,,,17,60.28
2008-07-22,35.639999,,,,65.139999,,,35.93,,46,,12.17,,60,9.75,,1407.4599,8.89,,,17.14,61.45
2008-07-23,36.400002,,,,66.760002,,,36.51,,47.6,,12.38,,60,9.64,,1420,8.99,,,16.89,66.49
2008-07-24,36.43,,,,66.68,,,36.77,,45.8,,12.07,,60,9.49,,1356.2901,8.97,,,16.92,66.06
2008-07-25,36.16,,,,65.980003,,,36.26,,45.5,,12.16,,60,9.52,,1360.8101,9.03,,,17.28,63.42
2008-07-28,36.009998,,,,65.610001,,,36.11,,44.6,,11.86,,60,9.51,,1357.12,8.98,,,17.4,63.32
2008-07-29,35.610001,,,,65.07,,,35.81,,43.7,,12.02,,60,9.79,,1364.1801,9.06,,,17.14,60.49
2008-07-30,36.369999,,,,66.629997,,,36.57,,44.5,,12.19,,60,9.64,,1417.7901,9.17,,,17.3,63.16
2008-07-31,36.369999,,,,66.709999,,,36.75,,42.6,,12.06,,60,9.85,,1420.8199,9.14,,,17.4,62.71
2008-08-01,36.150002,,,,66.370003,,,36.14,,42.8,,12.04,,60,9.79,,1391.77,9.09,,,17.45,64.32
2008-08-04,35.939999,,,,65.82,,,35.69,,43.5,,11.93,,60,9.96,,1374.13,9.09,,,16.98,63.89
2008-08-05,36.380001,,,,66.529999,,,35.55,,46.3,,12.5,,60,10.23,,1366.28,9.27,,,17.2,66.36
2008-08-06,36.75,,,,66.980003,,,35.93,,43.6,,12.59,,60,10.33,,1368.74,9.36,,,16.7,67.01
2008-08-07,36.91,,,,67.150002,,,35.96,,43.1,,12.42,,60,10.23,,1386.27,9.28,,,16.8,67.02
2008-08-08,36.650002,,,,66.949997,,,35.5,,44.8,,12.72,,60,10.48,,1377.3101,9.43,,,17.36,67.65
2008-08-11,37.25,,,,67.980003,,,36.31,,47.6,,12.83,,60,10.52,,1366.0501,9.56,,,17.04,68.92
2008-08-12,37.16,,,,67.650002,,,36.59,,50.6,,12.69,,60,10.48,,1369.53,9.61,,,17.01,67.37
2008-08-13,36.470001,,,,66.199997,,,36.03,,45.5,,12.41,,60,10.27,,1382.36,9.45,,,17.06,66.16
2008-08-14,36.330002,,,,66.150002,,,36.47,,46.2,,12.42,,60,10.22,,1395.36,9.41,,,16.55,64.06
2008-08-15,36.330002,,,,66.150002,,,36.47,,45.4,,12.42,,60,10.26,,1442.6601,9.41,,,16.96,64.06
2008-08-18,36.580002,,,,66.559998,,,36.43,,43.7,,12.3,,60,10.05,,1441.8299,9.48,,,17.19,63.07
2008-08-19,35.900002,,,,65.459999,,,35.55,,41.6,,12.01,,60,10.05,,1428.11,9.31,,,16.81,62.38
2008-08-20,35.639999,,,,65.18,,,35.92,,41.4,,12.09,,60,10.05,,1469.9201,9.3,,,16.77,62.94
2008-08-21,35.580002,,,,65.400002,,,36.01,,41.8,,12.02,,60,10.02,,1497.52,9.2,,,16.41,61.41
2008-08-22,36.060001,,,,66.010002,,,36.28,,42.6,,12.29,,60,10.13,,1526,9.36,,,16.32,62.33
2008-08-25,36.07,,,,66.150002,,,36.13,,42.6,,12.11,,60,10.03,,1526,9.33,,,16.49,62.23
2008-08-26,35.709999,,,,65.690002,,,35.75,,42.4,,12.18,,60,10.01,,1508.14,9.35,,,16.74,62.21
2008-08-27,36,,,,66.120003,,,35.8,,42.1,,12.24,,60,9.98,,1531.85,9.3,,,16.36,61.75
2008-08-28,36.700001,,,,67.110001,,,36.36,,43.8,,12.47,,60,10.04,,1552.7901,9.43,,,16.53,60.79
2008-08-29,36.939999,,,,67.669998,,,36.42,,44.8,,12.42,,60,10.06,,1563.13,9.45,,,16.53,63.05
2008-09-01,36.709999,,,,67.199997,,,35.95,,44.9,,12.44,,60,10.06,,1571.9499,9.45,,,17.17,62.3
2008-09-02,37.169998,,,,67.68,,,36.29,,45.9,,12.46,,60,9.87,,1544.27,9.65,,,17.65,64.32
2008-09-03,36.700001,,,,66.720001,,,35.57,,44.6,,12.42,,60,9.78,,1484.2099,9.51,,,17.74,64.32
2008-09-04,36.34,,,,66.080002,,,34.81,,43.5,,11.94,,60,9.6,,1438.3101,9.37,,,17.71,63.43
2008-09-05,35.34,,,,64.5,,,33.55,,42.2,,11.89,,60,9.59,,1370.5799,9.26,,,17.86,61.39
2008-09-08,36.369999,,,,65.959999,,,34.47,,44,,12.23,,60,9.77,,1407.15,9.42,,,17.24,63.19
2008-09-09,36.619999,,,,66.089996,,,33.67,,45.8,,11.95,,60,9.62,,1308.98,9.46,,,17.43,62.72
2008-09-10,35.93,,,,65.199997,,,32.67,,48.8,,12.12,,60,9.61,,1263.65,9.47,,,17.43,61.41
2008-09-11,35.099998,,,,64.029999,,,32.16,,49.9,,12.11,,60,9.59,,1272.1701,9.4,,,17.38,59.65
2008-09-12,35.68,,,,65.150002,,,33.08,,51,,12.14,,60,9.51,,1306.8001,9.47,,,17.16,58.27
2008-09-15,34.299999,,,,62.889999,,,32.6,,48.1,,11.27,,60,9.45,,1250.77,9.4,,,17.14,56.11
2008-09-16,33.009998,,,,61.099998,,,31.46,,47.2,,11.39,,60,9.44,,1206.03,9.36,,,16.31,54.96
2008-09-17,33.32,,,,61.540001,,,32.12,,46.3,,10.58,,60,9.35,,1182.3101,9.3,,,15.96,54.82
2008-09-18,32.959999,,,,61.099998,,,31.7,,46.5,,11.15,,60,9.53,,1182.9599,9.36,,,15.83,54.89
2008-09-19,35.279999,,,,64.769997,,,33.97,,45,,11.85,,60,9.42,,1288.85,9.67,,,15.53,58.83
2008-09-22,35.669998,,,,65.010002,,,33.84,,45.25,,11.32,,60,9.22,,1287.47,9.54,,,15.75,59
2008-09-23,34.48,,,,63.07,,,32.86,,43,,11.14,,60,9.2,,1249.1701,9.38,,,15.93,57.01
2008-09-24,34.459999,,,,62.860001,,,32.33,,42.25,,11.27,,60,9.4,,1282.8199,9.32,,,15.49,57.2
2008-09-25,35.09,,,,63.740002,,,32.33,,43.5,,11.53,,60,9.4,,1296.4499,9.45,,,15.54,56.75
2008-09-26,34.66,,,,62.630001,,,31.48,,44,,11.4,,60,9.24,,1235.0799,9.31,,,15.37,54.53
2008-09-29,33.189999,,,,60.040001,,,30.06,,41,,10.21,,60,8.82,,1141.76,9,,,15.37,51.89
2008-09-30,32.720001,,,,59.560001,,,29.2,,42,,10.84,,60,9.1,,1138.0601,9.03,,,15.49,53.75
2008-10-01,33.490002,,,,61.09,,,29.95,,42.25,,10.88,,60,9.14,,1163.36,9.1,,,15.58,54.5
2008-10-02,33.880001,,,,61.400002,,,28.82,,42.25,,10.5,,60,8.97,,1114.8199,8.97,,,16.06,54.5
2008-10-03,34.009998,,,,61.200001,,,28.63,,42.25,,10.67,,60,8.65,,1134.4599,9.06,,,15.78,52.2
2008-10-06,32.48,,,,58.41,,,25.57,,39,,10.12,,60,8.66,,958.97,8.53,,,15.78,48.4
2008-10-07,31.860001,,,,57.689999,,,26.13,,35,,9.57,,46.85,8.33,,926.37,8.5,,,15.67,47.77
2008-10-08,30.290001,,,,55.630001,,,25.02,,35,,9.31,,46.85,7.35,,865.32,8.22,,,14.6,46.5
2008-10-09,29.629999,,,,54.139999,,,25.41,,36,,8.79,,46.85,7,,871.71,8.03,,,14.32,46.5
2008-10-10,26.610001,,,,48.869999,,,23.09,,37.5,,8.78,,46.85,6.05,,749.03,7.73,,,14.25,42.54
2008-10-13,27.690001,,,,51.400002,,,24.8,,38.5,,9.65,,36.83,6.81,,875.71,8.32,,,13.84,45.87
2008-10-14,30.049999,,,,54.869999,,,26.6,,39.5,,9.49,,36.83,6.65,,938.98,8.36,,,14.09,46.7
2008-10-15,28.52,,,,52.709999,,,25.03,,37,,8.46,,36.83,6.32,,835.91,8.01,,,14.59,43.89
2008-10-16,27.34,,,,50.470001,,,23.45,,34.25,,8.99,,36.83,6.49,,784.78,7.81,,,14.75,43.02
2008-10-17,26.530001,,,,50.009998,,,23.96,,33,,8.72,,36,6.95,,849.32,8.09,,,14.05,40.9
2008-10-20,28.18,,,,52.34,,,24.98,,32,,9.41,,36,7.37,,878.59,8.22,,,13.94,41.65
2008-10-21,28.43,,,,52.759998,,,24.81,,33.25,,8.99,,36,7.31,,892.55,8.18,,,14.19,42.94
2008-10-22,26.959999,,,,50.619999,,,23.29,,30,,8.42,,36,7.2,,827.45,7.92,,,14.07,40.93
2008-10-23,26.23,,,,49.380001,,,22.15,,29.25,,8.62,,36,7.1,,778.68,8,,,13.52,39.59
2008-10-24,24.959999,,,,47.290001,,,21.28,,27.75,,8.3,,36,6.94,,704.91,7.85,,,13.73,35.78
2008-10-27,24.67,,,,47.110001,,,20.91,,28.75,,7.73,,36,6.3,,672.04,7.85,,,13.29,35.04
2008-10-28,24.290001,,,,46.529999,,,20.28,,26,,8.5,,36,6.62,,631.83,7.86,,,13.09,35.04
2008-10-29,26.549999,,,,50.48,,,22.85,,28.5,,8.61,,36,6.47,,697.29,8.22,,,12.97,37.08
2008-10-30,27.530001,,,,51.799999,,,24.01,,30.5,,9.01,,35.5,6.66,,737.8,8.13,,,12.38,37.08
2008-10-31,27.870001,,,,52.470001,,,24.1,,29.75,,9.17,,35.5,7,,754,8.33,,,12.79,39.88
2008-11-03,28.26,,,,53.209999,,,24.66,,29.5,,9.28,,35.5,6.83,,863.01,8.41,,,12.75,42.44
2008-11-04,29.18,,,,54.740002,,,24.93,,31.25,,9.77,,35.5,6.77,,987.3,8.6,,,13,44.23
2008-11-05,29.209999,,,,54.73,,,25.09,,31.5,,9.23,,35.5,6.68,,905.11,8.36,,,13.22,42.98
2008-11-06,28.07,,,,52.98,,,23.39,,30.5,,8.71,,35.5,6.61,,774.74,8.1,,,13,41.17
2008-11-07,27.82,,,,52.459999,,,23.11,,31.25,,9.16,,35.5,6.62,,814.4,8.3,,,13.35,41.97
2008-11-10,28.379999,,,,53.540001,,,23.82,,32,,9.03,,35.5,6.33,,837.99,8.28,,,13.35,44.43
2008-11-11,27.07,,,,51.150002,,,22.21,,30.5,,8.84,,35.5,6.72,,759.65,8.09,,,13.61,41.09
2008-11-12,26.52,,,,50.299999,,,21.94,,30.5,,8.31,,35.5,6.14,,693.52,7.97,,,13.36,38.63
2008-11-13,25.790001,,,,48.919998,,,20.81,,31,,8.75,,35.5,6.73,,694.97,7.9,,,13.35,38.63
2008-11-14,26.68,,,,50.290001,,,21.89,,31.5,,8.36,,35.5,6.59,,713.86,7.93,,,13.34,38.8
2008-11-17,25.950001,,,,48.91,,,21.12,,30.5,,8.17,,35.5,6.56,,696.36,7.79,,,13.24,37.67
2008-11-18,25.469999,,,,48.02,,,20.53,,30.25,,8.24,,35.5,6.56,,675.48,7.83,,,13.08,36.19
2008-11-19,25.07,,,,47.52,,,20.22,,30,,7.65,,35.5,5.99,,617.96,7.66,,,12.77,35.14
2008-11-20,23.469999,,,,45.009998,,,18.51,,32,,7.18,,35.5,5.27,,557.97,7.45,,,12.77,33.7
2008-11-21,23.469999,,,,44.84,,,18.02,,30.25,,7.61,,35.5,5.73,,540.88,7.25,,,12.26,35.52
2008-11-24,24.26,,,,46.43,,,18.94,,31.5,,8.18,,35.5,6.36,,621.8,7.64,,,12.05,35.36
2008-11-25,25.82,,,,49.150002,,,20.02,,33.75,,8.31,,35.5,6.09,,628.84,7.75,,,11.57,34.97
2008-11-26,25.360001,,,,48.470001,,,20.01,,32,,8.46,,35.5,6.75,,691.37,7.69,,,11.58,36.37
2008-11-27,26.27,,,,50.060001,,,21.2,,37.75,,8.55,,35.5,6.75,,704.3,7.74,,,11.94,36.37
2008-11-28,26.440001,,,,50.41,,,20.94,,35.5,,8.66,,35.5,6.47,,708.24,7.93,,,11.71,36.65
2008-12-01,25.34,,,,48.400002,,,20.08,,32.5,,7.82,,42,6.08,,651.45,7.61,,,11.71,34.73
2008-12-02,24.92,,,,47.59,,,19.23,,34,,8.29,,42,6.42,,668.01,7.69,,,11.71,35.12
2008-12-03,24.9,,,,47.25,,,19.35,,36,,8.26,,42,6.87,,694.29,7.8,,,11.59,35.13
2008-12-04,25.65,,,,48.619999,,,20.33,,33.5,,8.05,,42,6.69,,713.82,7.77,,,11.35,36.91
2008-12-05,24.620001,,,,46.889999,,,19.17,,36,,8.19,,42,6.98,,662.94,7.54,,,11.17,35.74
2008-12-08,25.92,,,,49.220001,,,21.16,,36,,8.53,,42,6.89,,733.93,7.87,,,11.12,37
2008-12-09,26.42,,,,50.299999,,,21.52,,40.25,,8.52,,42,6.63,,701.9,7.93,,,11.15,37
2008-12-10,26.620001,,,,50.41,,,21.62,,40,,8.67,,42,6.41,,693.26,7.88,,,11.1,39.13
2008-12-11,26.49,,,,50.220001,,,21.72,,39,,8.43,,42,6.18,,700.62,7.83,,,11.05,39.57
2008-12-12,25.639999,,,,48.82,,,20.74,,37.25,,8.4,,42,6.49,,684.01,7.72,,,11.05,39.9
2008-12-15,25.469999,,,,48.900002,,,20.83,,36,,8.19,,42,6.52,,674.35,7.65,,,11.05,40.22
2008-12-16,25.540001,,,,49.040001,,,20.92,,37.5,,8.42,,42,6.5,,685.99,7.71,,,10.59,40.9
2008-12-17,25.440001,,,,49.110001,,,21.62,,37.25,,8.19,,42,6.45,,739.73,7.65,,,10.43,39.9
2008-12-18,25.129999,,,,48.41,,,21.64,,38.75,,8.03,,42,6.19,,766.35,7.71,,,10.31,41.87
2008-12-19,25.190001,,,,48.470001,,,21.45,,38.75,,8.03,,42,6.15,,756.8,7.8,,,10.5,41.74
2008-12-22,24.93,,,,47.869999,,,21.06,,38,,7.96,,42,6,,759.37,7.68,,,10.53,40.38
2008-12-23,24.969999,,,,48.049999,,,20.87,,37.75,,7.92,,42,5.85,,769.72,7.69,,,10.61,38.92
2008-12-24,24.969999,,,,48.049999,,,20.87,,39,,7.93,,42,5.81,,762.27,7.68,,,10.74,38.92
2008-12-25,24.969999,,,,48.049999,,,20.87,,39,,7.93,,42,5.81,,762.27,7.68,,,10.74,38.92
2008-12-26,24.969999,,,,48.049999,,,20.87,,39,,7.93,,42,5.89,,762.27,7.68,,,10.74,38.92
2008-12-29,24.76,,,,47.52,,,20.62,,40.75,,8.14,,42,5.47,,787.26,7.68,,,10.33,39.05
2008-12-30,25.15,,,,48.060001,,,20.54,,40.75,,8.21,,42,5.5,,810.99,7.79,,,10.38,39.82
2008-12-31,25.620001,,,,48.98,,,21.01,,39.75,,8.35,,42,5.5,,823.56,7.83,,,10.47,39.27
2009-01-01,25.620001,,,,48.98,,,21.01,,39.75,,8.35,,42,5.5,,823.56,7.83,,,10.47,39.27
2009-01-02,25.92,,,,49.610001,,,21.31,,41.75,,8.63,,42,5.8,,882.68,8,,,10.65,40.51
2009-01-05,26.58,,,,50.869999,,,22.1,,43,,8.67,,42,5.61,,901.01,8.15,,,10.84,41.23
2009-01-06,27.450001,,,,52.779999,,,23.02,,42,,8.83,,42,5.64,,862.5,8.21,,,11.01,41.51
2009-01-07,26.98,,,,51.950001,,,22.71,,40,,8.65,,42,5.3,,820.12,8.17,,,11.01,38.74
2009-01-08,26.360001,,,,50.799999,,,21.99,,39.75,,8.7,,42,5.39,,819,8.1,,,10.77,38.74
2009-01-09,26.620001,,,,51.049999,,,21.87,,38,,8.64,,42,5.23,,820.87,8.08,,,10.36,38.46
2009-01-12,26.4,,,,50.549999,,,21.55,,39.25,,8.49,,42,5.38,,790.9,7.98,,,10.36,36.96
2009-01-13,25.799999,,,,49.720001,,,21.4,,38.25,,8.38,,42,5.62,,789.79,7.96,,,10.36,36.45
2009-01-14,24.85,,,,48.169998,,,20.71,,35.25,,7.97,,42,5.63,,731.05,7.77,,,10.36,37.81
2009-01-15,24.459999,,,,47.32,,,20.22,,33.5,,7.96,,42,5.75,,735.45,7.76,,,10.69,36.36
2009-01-16,24.82,,,,48.240002,,,20.84,,30.75,,7.89,,42,5.8,,756.18,7.79,,,10.33,37.56
2009-01-19,23.870001,,,,47.02,,,20.83,,31.5,,7.64,,42,5.8,,772.26,7.76,,,10.32,37.5
2009-01-20,23.5,,,,46.23,,,20.14,,31.75,,7.29,,42,5.31,,771.88,7.64,,,10.37,36.43
2009-01-21,23.530001,,,,46.220001,,,20.18,,30,,7.57,,42,5.57,,767.52,7.63,,,10.41,35.37
2009-01-22,23.15,,,,45.709999,,,20.18,,28.5,,7.38,,42,5.45,,745.44,7.59,,,9.91,35.33
2009-01-23,22.6,,,,44.740002,,,20.12,,28.5,,7.3,,42,5.47,,753.06,7.6,,,9.93,34.65
2009-01-26,23.65,,,,46.580002,,,20.84,,30,,7.53,,42,5.54,,774.12,7.7,,,9.93,34.65
2009-01-27,23.690001,,,,46.66,,,20.81,,30,,7.62,,42,5.67,,757.44,7.71,,,9.57,35.95
2009-01-28,24.6,,,,48.049999,,,21.31,,30.25,,8.04,,42,5.91,,781.77,7.79,,,9.57,36.9
2009-01-29,24.18,,,,47.349998,,,21.2,,28.75,,7.75,,42,5.63,,754.63,7.73,,,9.73,36.87
2009-01-30,24.360001,,,,47.650002,,,21.2,,27.5,,7.75,,42,5.61,,735.96,7.8,,,9.73,37.33
2009-02-02,23.459999,,,,45.98,,,20.73,,26.5,,7.62,,42,5.68,,729.71,7.67,,,9.74,35.99
2009-02-03,23.76,,,,46.470001,,,20.93,,25.5,,7.79,,42,5.71,,733.05,7.79,,,9.74,36.44
2009-02-04,24.65,,,,48.220001,,,21.68,,26.5,,7.9,,42,5.48,,748.67,7.85,,,9.74,36.53
2009-02-05,24.23,,,,47.599998,,,21.19,,27.75,,8.08,,42,5.45,,734.75,7.85,,,9.61,35.98
2009-02-06,25.299999,,,,49.73,,,22.45,,29.5,,8.25,,42,5.5,,747.49,7.93,,,9.57,36.85
2009-02-09,25.16,,,,49.400002,,,22.89,,31,,8.26,,42,5.33,,764.71,7.97,,,9.48,37.9
2009-02-10,25.049999,,,,49.080002,,,23.06,,30.25,,7.9,,42,3.9,,769.81,7.8,,,9.48,38.12
2009-02-11,24.42,,,,47.830002,,,22.12,,29,,7.97,,42,4.13,,766.14,7.81,,,9.68,37.98
2009-02-12,23.82,,,,46.669998,,,21.59,,29.25,,7.94,,42,4.27,,749.3,7.76,,,9.41,37.39
2009-02-13,24.190001,,,,47.459999,,,22.14,,28,,7.85,,27.19,4.31,,758.09,7.8,,,9.42,38.02
2009-02-16,24.01,,,,47.130001,,,21.96,,27.5,,7.78,,27.19,4.31,,757.44,7.79,,,9.58,36.81
2009-02-17,23.08,,,,45.540001,,,21.01,,27,,7.51,,27.19,4.19,,724.94,7.69,,,9.59,35.25
2009-02-18,22.84,,,,45.119999,,,20.69,,27,,7.5,,27.19,4.48,,704.61,7.69,,,9.4,34.97
2009-02-19,23.219999,,,,45.990002,,,21.02,,26,,7.45,,27.19,4.52,,698.09,7.71,,,9.3,35.26
2009-02-20,22.190001,,,,44.310001,,,20.31,,24.5,,7.21,,27.19,4.2,,651.56,7.59,,,9.31,34.48
2009-02-23,22.17,,,,44.459999,,,20.51,,23.5,,6.99,,27.19,4.54,,632.36,7.55,,,9.09,34.48
2009-02-24,21.42,,,,43.34,,,19.9,,23.25,,7.15,,27.19,4.59,,628.43,7.44,,,9.22,34.27
2009-02-25,21.51,,,,43.41,,,20.32,,24.25,,7.01,,27.19,4.8,,627.11,7.42,,,9.1,34.47
2009-02-26,22.08,,,,44.220001,,,20.51,,26.25,,7.11,,27.19,5.17,,627.15,7.46,,,9.47,34.34
2009-02-27,21.51,,,,43.200001,,,20.05,,24.75,,7.01,,27.19,5.06,,601.62,7.45,,,9.25,33.62
2009-03-02,20.85,,,,42.330002,,,19.7,,23,,6.63,,27.19,5.02,,577.35,7.23,,,9.29,32.36
2009-03-03,20.379999,,,,41.349998,,,19.22,,23.75,,6.55,,27.19,5,,557.45,7.12,,,9.16,31.72
2009-03-04,20.719999,,,,41.919998,,,19.56,,23.5,,6.83,,27.19,5.04,,590.32,7.27,,,9.14,32.07
2009-03-05,20.469999,,,,41.740002,,,19.56,,22,,6.46,,27.19,5.15,,549.49,7.12,,,9.11,30.97
2009-03-06,20.08,,,,41.169998,,,19.24,,18.25,,6.42,,27.19,5.32,,542.68,7.01,,,9.11,31.51
2009-03-09,19.48,,,,39.959999,,,18.85,,17.5,,6.3,,27.19,5.51,,552.79,7,,,9.11,31.01
2009-03-10,20.4,,,,41.419998,,,19.55,,18.75,,6.77,,27.19,5.28,,594.88,7.18,,,9.06,31.01
2009-03-11,20.870001,,,,42.299999,,,20.11,,19.75,,6.75,,27.19,4.96,,588.97,7.19,,,9.03,31.01
2009-03-12,20.690001,,,,42.07,,,20.23,,20,,6.95,,27.19,4.69,,592.5,7.2,,,9.05,32.1
2009-03-13,21.120001,,,,42.740002,,,20.65,,19,,6.97,,27.19,5.07,,603.51,7.25,,,8.9,33.01
2009-03-16,21.389999,,,,43.220001,,,20.85,,19,,7.03,,28.58,4.9,,619.71,7.36,,,8.98,33.58
2009-03-17,21.4,,,,43.369999,,,20.94,,18.5,,7.18,,28.58,5.31,,594.58,7.36,,,9,33.3
2009-03-18,21.43,,,,43.09,,,21.23,,19.75,,7.12,,28.58,5.35,,600.1,7.27,,,9,33.67
2009-03-19,22.059999,,,,44.16,,,21.7,,20.5,,7.07,,28.58,5.42,,613.6,7.18,,,8.87,34.56
2009-03-20,21.879999,,,,43.84,,,21.53,,20.75,,7.05,,28.58,5.21,,613.97,7.17,,,8.82,34.23
2009-03-23,22.68,,,,44.98,,,22.01,,21,,7.48,,28.58,5.47,,637.7,7.22,,,8.78,35.9
2009-03-24,22.52,,,,44.740002,,,22.18,,20.75,,7.32,,28.58,5.48,,628.04,7.3,,,8.78,35.7
2009-03-25,22.76,,,,45.209999,,,22.3,,20.25,,7.36,,28.58,5.52,,644.01,7.37,,,9.12,36.43
2009-03-26,22.6,,,,44.799999,,,22.46,,20.5,,7.49,,28.58,5.41,,731.51,7.32,,,9.09,37.4
2009-03-27,22.559999,,,,44.669998,,,22.38,,20,,7.33,,28.58,5.08,,725.13,7.25,,,9.04,37.6
2009-03-30,21.77,,,,43.299999,,,21.65,,19.5,,7.03,,28.58,5,,689.05,7.15,,,9.24,35.79
2009-03-31,21.889999,,,,43.759998,,,21.75,,19,,7.24,,28.58,5.05,,683.38,7.34,,,9.33,36.42
2009-04-01,22.27,,,,44.419998,,,21.62,,20,,7.44,,28.58,5.16,,701.2,7.43,,,9.14,37.3
2009-04-02,24,,,,47.509998,,,22.81,,22,,7.73,,28.58,5.12,,736.42,7.64,,,9.14,38.93
2009-04-03,24.290001,,,,47.84,,,23.06,,28.25,,7.78,,28.58,5.19,,704.58,7.53,,,9.42,38.93
2009-04-06,23.9,,,,47.029999,,,23.11,,28,,7.72,,28.58,5.17,,724.57,7.53,,,9.56,39.73
2009-04-07,23.52,,,,46.299999,,,22.78,,27.25,,7.55,,28.58,4.97,,706.02,7.54,,,9.73,39.73
2009-04-08,23.77,,,,46.59,,,22.82,,25,,7.63,,28.58,4.9,,702.28,7.51,,,9.79,40.28
2009-04-09,24.549999,,,,47.880001,,,23.74,,28.5,,7.88,,28.58,5.1166,,745.03,7.57,,,9.71,40.44
2009-04-10,24.549999,,,,47.880001,,,23.74,,28.5,,7.88,,28.58,5.1166,,745.03,7.57,,,9.71,40.44
